date,campaign_id,campaign_name,channel,ad_group,impressions,clicks,spend,revenue,country,device,ctr,cpc,roas,campaign_id_norm,campaign_key
2023-11-09,C1028,Camp_13,Twitter,AG_3,5420,3144,1454.71,1147.99,GB,Desktop,0.5801,0.4627,0.7892,C1028,27
2023-02-07,C1008,Camp_8,Google,AG_9,13316,2270,612.98,587.76,BR,Mobile,0.1705,0.27,0.9589,C1008,2
2023-08-22,C1011,Camp_11,Instagram,AG_5,2879,1439,1659.64,826.42,BR,Mobile,0.4998,1.1533,0.498,C1011,24
2023-08-01,C1025,Camp_10,Email,AG_13,17408,552,566.63,9.96,BR,Desktop,0.0317,1.0265,0.0176,C1025,28
2023-11-19,C1005,Camp_5,Instagram,AG_23,1681,1393,1746.14,3593.7,IN,Desktop,0.8287,1.2535,2.0581,C1005,4
2023-10-22,C1026,Camp_11,Email,AG_26,19808,715,229.6,3662.01,FR,Tablet,0.0361,0.3211,15.9495,C1026,11
2023-04-10,C1029,Camp_14,Instagram,AG_21,12777,3911,1408.85,2574.67,FR,Desktop,0.3061,0.3602,1.8275,C1029,22
2023-12-23,C1020,Camp_5,LinkedIn,AG_5,5813,1713,1083.69,806.81,GB,Mobile,0.2947,0.6326,0.7445,C1020,13
2023-07-16,C1001,Camp_1,Google,AG_24,16739,3389,197.59,417.77,IN,Desktop,0.2025,0.0583,2.1143,C1001,25
2023-09-11,C1009,Camp_9,Instagram,AG_13,4904,1107,487.58,95.64,IN,Desktop,0.2257,0.4405,0.1962,C1009,6
2023-07-24,C1028,Camp_13,Twitter,AG_11,18322,4206,29.75,828.74,IN,Desktop,0.2296,0.0071,27.8568,C1028,27
2023-05-05,C1005,Camp_5,Twitter,AG_12,10236,250,940.19,4454.28,US,Mobile,0.0244,3.7608,4.7376,C1005,4
2023-03-17,C1005,Camp_5,Facebook,AG_4,109,6,606.02,1207.68,BR,Desktop,0.055,101.0033,1.9928,C1005,4
2023-12-02,C1018,Camp_3,Instagram,AG_3,19355,458,1198.72,1771.36,DE,Tablet,0.0237,2.6173,1.4777,C1018,1
2023-12-19,C1009,Camp_9,Google,AG_1,5224,207,597.99,526.73,US,Tablet,0.0396,2.8888,0.8808,C1009,6
2023-01-03,C1026,Camp_11,LinkedIn,AG_10,1115,899,603.34,1111.81,IN,Mobile,0.8063,0.6711,1.8428,C1026,11
2023-02-24,C1006,Camp_6,Facebook,AG_15,2293,21,1487.67,2596.12,GB,Mobile,0.0092,70.8414,1.7451,C1006,10
2023-08-06,C1004,Camp_4,Instagram,AG_12,8515,409,101.04,3038.76,IN,Desktop,0.048,0.247,30.0748,C1004,17
2023-04-23,C1022,Camp_7,LinkedIn,AG_25,13650,894,1806.28,1226.76,IN,Desktop,0.0655,2.0204,0.6792,C1022,26
2023-04-01,C1028,Camp_13,Google,AG_9,14612,514,1705.27,288.66,DE,Mobile,0.0352,3.3176,0.1693,C1028,27
2023-12-23,C1001,Camp_1,Google,AG_4,4258,4109,1337.27,1955.16,IN,Tablet,0.965,0.3254,1.4621,C1001,25
2023-09-23,C1005,Camp_5,Facebook,AG_5,7070,2134,1188.48,1171.02,US,Tablet,0.3018,0.5569,0.9853,C1005,4
2023-08-26,C1001,Camp_1,Facebook,AG_3,7038,3595,1785.14,1097.77,FR,Mobile,0.5108,0.4966,0.6149,C1001,25
2023-01-26,C1012,Camp_12,Instagram,AG_6,13872,2956,374.73,4799.31,DE,Mobile,0.2131,0.1268,12.8074,C1012,29
2023-10-13,C1026,Camp_11,LinkedIn,AG_14,18117,1560,162.54,3081.5,BR,Tablet,0.0861,0.1042,18.9584,C1026,11
2023-05-08,C1026,Camp_11,Twitter,AG_15,10444,1266,482.82,2784.39,DE,Tablet,0.1212,0.3814,5.7669,C1026,11
2023-03-04,C1008,Camp_8,LinkedIn,AG_18,7366,2169,1590.18,2078.88,DE,Tablet,0.2945,0.7331,1.3073,C1008,2
2023-08-22,C1019,Camp_4,Google,AG_18,8802,3638,74.17,2144.72,IN,Desktop,0.4133,0.0204,28.9163,C1019,15
2023-03-10,C1011,Camp_11,Google,AG_17,484,237,1167.7,2704.53,DE,Tablet,0.4897,4.927,2.3161,C1011,24
2023-08-26,C1001,Camp_1,Instagram,AG_14,504,355,1990.9,3482.15,BR,Tablet,0.7044,5.6082,1.749,C1001,25
2023-12-08,C1006,Camp_6,Twitter,AG_4,8275,4780,1712.11,3510.73,DE,Mobile,0.5776,0.3582,2.0505,C1006,10
2023-09-29,C1009,Camp_9,Email,AG_1,15258,1927,1045.28,858.47,US,Tablet,0.1263,0.5424,0.8213,C1009,6
2023-10-14,C1002,Camp_2,Instagram,AG_3,12863,3804,131.96,2500.56,GB,Tablet,0.2957,0.0347,18.9494,C1002,9
2023-11-01,C1005,Camp_5,Google,AG_12,18484,3702,1663.59,2059.79,US,Desktop,0.2003,0.4494,1.2382,C1005,4
2023-06-12,C1024,Camp_9,Google,AG_18,9960,2356,1199.96,4352.63,US,Desktop,0.2365,0.5093,3.6273,C1024,14
2023-08-15,C1014,Camp_14,LinkedIn,AG_3,6089,4790,234.29,3157.09,GB,Desktop,0.7867,0.0489,13.4751,C1014,23
2023-11-10,C1017,Camp_2,Twitter,AG_20,15206,2335,192.25,2662.52,GB,Mobile,0.1536,0.0823,13.8493,C1017,20
2023-09-16,C1004,Camp_4,LinkedIn,AG_20,17944,306,1819.71,576.97,DE,Mobile,0.0171,5.9468,0.3171,C1004,17
2023-08-07,C1024,Camp_9,LinkedIn,AG_26,3736,3665,1340.05,3028.19,US,Desktop,0.981,0.3656,2.2598,C1024,14
2023-10-08,C1003,Camp_3,Instagram,AG_11,11016,1989,1659.43,586.02,IN,Desktop,0.1806,0.8343,0.3531,C1003,8
2023-08-17,C1016,Camp_1,LinkedIn,AG_28,4909,661,1758.56,1686.03,FR,Tablet,0.1347,2.6605,0.9588,C1016,21
2023-03-23,C1015,Camp_15,Facebook,AG_13,13556,4644,1145.69,714.21,FR,Tablet,0.3426,0.2467,0.6234,C1015,16
2023-09-01,C1025,Camp_10,Facebook,AG_1,15544,311,1037.31,3460.37,FR,Tablet,0.02,3.3354,3.3359,C1025,28
2023-08-19,C1012,Camp_12,LinkedIn,AG_10,6097,2920,863.7,1031.26,US,Desktop,0.4789,0.2958,1.194,C1012,29
2023-05-13,C1017,Camp_2,Twitter,AG_14,2148,1082,637.31,1959.3,BR,Tablet,0.5037,0.589,3.0743,C1017,20
2023-05-07,C1019,Camp_4,LinkedIn,AG_13,12438,2971,872.02,4478.37,GB,Tablet,0.2389,0.2935,5.1356,C1019,15
2023-11-23,C1004,Camp_4,Google,AG_25,17200,754,1548.89,1021.58,DE,Desktop,0.0438,2.0542,0.6596,C1004,17
2023-05-22,C1015,Camp_15,Google,AG_3,4644,4130,1205.84,2539.03,DE,Tablet,0.8893,0.292,2.1056,C1015,16
2023-09-24,C1017,Camp_2,Twitter,AG_24,5076,4540,1785.58,2096.36,FR,Desktop,0.8944,0.3933,1.174,C1017,20
2023-09-06,C1008,Camp_8,Instagram,AG_29,12875,352,889.54,90.62,DE,Mobile,0.0273,2.5271,0.1019,C1008,2
2023-11-17,C1020,Camp_5,Facebook,AG_18,10115,902,1216.14,3963.79,IN,Mobile,0.0892,1.3483,3.2593,C1020,13
2023-05-03,C1002,Camp_2,Facebook,AG_29,3519,1355,1264.46,345.23,IN,Tablet,0.3851,0.9332,0.273,C1002,9
2023-05-21,C1024,Camp_9,Instagram,AG_8,14530,3888,1185.44,2371.28,GB,Mobile,0.2676,0.3049,2.0003,C1024,14
2023-08-14,C1026,Camp_11,LinkedIn,AG_19,7339,158,1406.75,2803.39,DE,Mobile,0.0215,8.9035,1.9928,C1026,11
2023-02-09,C1030,Camp_15,Twitter,AG_17,14589,1977,478.68,3142.13,US,Desktop,0.1355,0.2421,6.5642,C1030,5
2023-05-27,C1028,Camp_13,Email,AG_6,16733,956,1027.17,3443.16,DE,Desktop,0.0571,1.0744,3.3521,C1028,27
2023-05-01,C1022,Camp_7,Email,AG_22,10457,2071,212.93,1266.36,US,Tablet,0.198,0.1028,5.9473,C1022,26
2023-05-20,C1017,Camp_2,LinkedIn,AG_13,17254,403,772.1,49.89,BR,Desktop,0.0234,1.9159,0.0646,C1017,20
2023-06-21,C1010,Camp_10,Instagram,AG_6,4463,2779,977.9,3617.22,FR,Tablet,0.6227,0.3519,3.699,C1010,12
2023-06-13,C1015,Camp_15,Twitter,AG_5,10276,1387,1306.19,2678.28,US,Tablet,0.135,0.9417,2.0505,C1015,16
2023-10-04,C1021,Camp_6,Facebook,AG_9,17561,3453,1901.31,4180.59,BR,Desktop,0.1966,0.5506,2.1988,C1021,3
2023-02-11,C1001,Camp_1,Facebook,AG_10,8527,955,1203.3,4106.94,FR,Tablet,0.112,1.26,3.4131,C1001,25
2023-03-12,C1002,Camp_2,LinkedIn,AG_9,8680,1712,1488.47,4216.63,IN,Mobile,0.1972,0.8694,2.8329,C1002,9
2023-03-19,C1016,Camp_1,Google,AG_16,4958,4703,1015.0,2425.47,DE,Mobile,0.9486,0.2158,2.3896,C1016,21
2023-04-29,C1028,Camp_13,Instagram,AG_5,10140,1273,1270.04,1668.14,BR,Mobile,0.1255,0.9977,1.3135,C1028,27
2023-07-16,C1013,Camp_13,Email,AG_3,19298,3811,146.51,3957.79,GB,Desktop,0.1975,0.0384,27.0138,C1013,19
2023-12-22,C1014,Camp_14,Instagram,AG_6,19858,2625,512.51,2256.47,DE,Mobile,0.1322,0.1952,4.4028,C1014,23
2023-03-20,C1022,Camp_7,LinkedIn,AG_14,15354,2382,726.9,917.21,FR,Tablet,0.1551,0.3052,1.2618,C1022,26
2023-12-28,C1004,Camp_4,Instagram,AG_9,11570,1441,947.62,4274.87,DE,Tablet,0.1245,0.6576,4.5112,C1004,17
2023-04-20,C1016,Camp_1,Facebook,AG_14,1352,931,96.07,4412.8,GB,Tablet,0.6886,0.1032,45.9332,C1016,21
2023-02-02,C1023,Camp_8,LinkedIn,AG_10,7096,1797,284.35,2331.55,FR,Desktop,0.2532,0.1582,8.1996,C1023,18
2023-08-01,C1030,Camp_15,Facebook,AG_16,12273,4390,557.24,378.5,FR,Mobile,0.3577,0.1269,0.6792,C1030,5
2023-07-28,C1015,Camp_15,Twitter,AG_26,4773,4009,1943.21,1939.13,GB,Desktop,0.8399,0.4847,0.9979,C1015,16
2023-06-19,C1003,Camp_3,Twitter,AG_3,15881,4850,666.04,4017.69,DE,Tablet,0.3054,0.1373,6.0322,C1003,8
2023-10-05,C1029,Camp_14,Google,AG_12,13151,1394,966.67,4508.87,GB,Mobile,0.106,0.6935,4.6643,C1029,22
2023-08-27,C1003,Camp_3,Instagram,AG_9,6981,4281,396.21,1017.36,US,Mobile,0.6132,0.0926,2.5677,C1003,8
2023-08-01,C1011,Camp_11,Twitter,AG_8,7049,1269,1223.51,334.87,IN,Mobile,0.18,0.9642,0.2737,C1011,24
2023-02-01,C1020,Camp_5,Instagram,AG_24,9621,4732,564.96,4386.75,GB,Desktop,0.4918,0.1194,7.7647,C1020,13
2023-04-16,C1005,Camp_5,Facebook,AG_21,8117,3714,417.95,1947.02,FR,Mobile,0.4576,0.1125,4.6585,C1005,4
2023-08-04,C1003,Camp_3,LinkedIn,AG_16,7041,529,1035.56,2708.8,US,Desktop,0.0751,1.9576,2.6158,C1003,8
2023-07-19,C1005,Camp_5,Twitter,AG_20,10309,3623,15.98,4840.33,IN,Mobile,0.3514,0.0044,302.8992,C1005,4
2023-10-27,C1009,Camp_9,LinkedIn,AG_20,17815,2958,20.29,332.82,GB,Tablet,0.166,0.0069,16.4032,C1009,6
2023-12-23,C1020,Camp_5,Twitter,AG_7,9650,2914,442.04,3241.59,IN,Desktop,0.302,0.1517,7.3333,C1020,13
2023-01-11,C1021,Camp_6,Instagram,AG_15,4737,3591,78.26,370.53,DE,Mobile,0.7581,0.0218,4.7346,C1021,3
2023-10-22,C1019,Camp_4,Twitter,AG_4,4954,2147,220.51,1877.34,FR,Desktop,0.4334,0.1027,8.5136,C1019,15
2023-07-14,C1018,Camp_3,Email,AG_5,19661,4573,681.03,4019.07,GB,Mobile,0.2326,0.1489,5.9015,C1018,1
2023-09-02,C1023,Camp_8,Twitter,AG_10,10420,3369,1606.16,2167.36,FR,Tablet,0.3233,0.4767,1.3494,C1023,18
2023-01-04,C1011,Camp_11,Facebook,AG_1,18664,939,1146.24,4985.91,US,Tablet,0.0503,1.2207,4.3498,C1011,24
2023-06-30,C1013,Camp_13,Google,AG_13,4992,525,1027.77,2795.3,US,Tablet,0.1052,1.9577,2.7198,C1013,19
2023-06-02,C1020,Camp_5,Facebook,AG_11,7143,1,590.51,1605.81,IN,Mobile,0.0001,590.51,2.7194,C1020,13
2023-07-19,C1017,Camp_2,LinkedIn,AG_27,16621,374,1863.85,1100.56,US,Desktop,0.0225,4.9836,0.5905,C1017,20
2023-08-03,C1010,Camp_10,Instagram,AG_20,19956,2340,797.05,1752.6,BR,Desktop,0.1173,0.3406,2.1989,C1010,12
2023-10-03,C1015,Camp_15,Instagram,AG_13,19316,4005,178.75,1862.67,US,Tablet,0.2073,0.0446,10.4205,C1015,16
2023-10-07,C1017,Camp_2,Twitter,AG_26,4264,3052,1236.05,343.57,GB,Tablet,0.7158,0.405,0.278,C1017,20
2023-11-05,C1020,Camp_5,Instagram,AG_28,8041,4648,232.11,1847.87,FR,Tablet,0.578,0.0499,7.9612,C1020,13
2023-04-23,C1014,Camp_14,Google,AG_11,14488,2365,693.72,2321.19,BR,Mobile,0.1632,0.2933,3.346,C1014,23
2023-09-07,C1004,Camp_4,Google,AG_15,5669,1525,1017.29,3613.69,IN,Desktop,0.269,0.6671,3.5523,C1004,17
2023-04-23,C1026,Camp_11,Twitter,AG_11,4400,1646,1749.07,3283.65,US,Mobile,0.3741,1.0626,1.8774,C1026,11
2023-05-20,C1023,Camp_8,Twitter,AG_14,6369,13,989.63,3543.83,FR,Tablet,0.002,76.1254,3.581,C1023,18
2023-08-12,C1004,Camp_4,LinkedIn,AG_27,3918,503,1406.01,41.82,DE,Tablet,0.1284,2.7952,0.0297,C1004,17
2023-09-06,C1028,Camp_13,Twitter,AG_27,12115,2278,1985.67,1088.34,GB,Mobile,0.188,0.8717,0.5481,C1028,27
2023-01-15,C1021,Camp_6,Facebook,AG_28,12334,3155,267.32,3308.42,US,Tablet,0.2558,0.0847,12.3763,C1021,3
2023-07-19,C1021,Camp_6,Facebook,AG_21,18390,129,553.09,2419.95,US,Desktop,0.007,4.2875,4.3753,C1021,3
2023-06-22,C1029,Camp_14,Facebook,AG_20,6354,3814,792.18,26.57,US,Tablet,0.6003,0.2077,0.0335,C1029,22
2023-12-09,C1025,Camp_10,Google,AG_5,17244,4933,846.55,4022.47,FR,Desktop,0.2861,0.1716,4.7516,C1025,28
2023-12-14,C1018,Camp_3,Email,AG_10,7450,3216,824.99,3864.05,GB,Tablet,0.4317,0.2565,4.6838,C1018,1
2023-07-27,C1024,Camp_9,Instagram,AG_11,15283,2938,1815.68,2742.1,BR,Mobile,0.1922,0.618,1.5102,C1024,14
2023-03-26,C1028,Camp_13,LinkedIn,AG_20,6338,3928,1429.5,332.32,BR,Tablet,0.6198,0.3639,0.2325,C1028,27
2023-08-28,C1007,Camp_7,Twitter,AG_23,6190,2040,1217.77,3832.58,GB,Tablet,0.3296,0.5969,3.1472,C1007,30
2023-03-07,C1014,Camp_14,LinkedIn,AG_7,11737,27,622.2,2918.57,FR,Mobile,0.0023,23.0444,4.6907,C1014,23
2023-11-15,C1015,Camp_15,Google,AG_16,12747,2113,1648.46,3909.8,IN,Tablet,0.1658,0.7802,2.3718,C1015,16
2023-10-01,C1029,Camp_14,Twitter,AG_11,10011,1252,1910.35,3758.73,BR,Mobile,0.1251,1.5258,1.9676,C1029,22
2023-01-14,C1008,Camp_8,Twitter,AG_6,8572,4356,1643.29,4015.01,BR,Mobile,0.5082,0.3772,2.4433,C1008,2
2023-07-21,C1014,Camp_14,Google,AG_13,18371,2046,8.12,2590.04,GB,Desktop,0.1114,0.004,318.9704,C1014,23
2023-10-31,C1011,Camp_11,Instagram,AG_11,3366,1472,1274.62,701.62,FR,Tablet,0.4373,0.8659,0.5505,C1011,24
2023-10-16,C1027,Camp_12,Twitter,AG_10,766,423,107.02,3355.79,FR,Tablet,0.5522,0.253,31.3567,C1027,7
2023-12-06,C1015,Camp_15,Instagram,AG_24,4288,4023,518.93,3102.37,US,Tablet,0.9382,0.129,5.9784,C1015,16
2023-01-14,C1013,Camp_13,Google,AG_23,17155,4396,123.75,3711.27,FR,Desktop,0.2563,0.0282,29.9901,C1013,19
2023-02-12,C1014,Camp_14,LinkedIn,AG_21,10261,3374,1209.57,849.41,US,Tablet,0.3288,0.3585,0.7022,C1014,23
2023-11-26,C1024,Camp_9,Twitter,AG_16,11414,3466,1374.75,974.88,DE,Desktop,0.3037,0.3966,0.7091,C1024,14
2023-08-08,C1004,Camp_4,Email,AG_19,12991,3081,233.4,4452.05,FR,Desktop,0.2372,0.0758,19.0748,C1004,17
2023-03-11,C1011,Camp_11,Instagram,AG_26,4877,3778,770.76,3749.89,GB,Tablet,0.7747,0.204,4.8652,C1011,24
2023-08-25,C1014,Camp_14,Twitter,AG_8,4000,629,915.19,4541.14,US,Tablet,0.1572,1.455,4.962,C1014,23
2023-04-04,C1011,Camp_11,Instagram,AG_11,13816,269,741.26,3793.58,DE,Mobile,0.0195,2.7556,5.1177,C1011,24
2023-01-26,C1022,Camp_7,Twitter,AG_13,7081,2639,246.44,2985.78,IN,Desktop,0.3727,0.0934,12.1156,C1022,26
2023-05-14,C1009,Camp_9,Twitter,AG_9,6476,1993,840.8,3270.66,IN,Desktop,0.3078,0.4219,3.8899,C1009,6
2023-07-14,C1012,Camp_12,Twitter,AG_27,17007,2891,1503.6,4445.64,IN,Desktop,0.17,0.5201,2.9567,C1012,29
2023-06-17,C1005,Camp_5,LinkedIn,AG_26,18877,4957,146.66,2894.03,US,Desktop,0.2626,0.0296,19.7329,C1005,4
2023-04-19,C1022,Camp_7,Email,AG_13,19077,3432,164.96,3161.96,FR,Desktop,0.1799,0.0481,19.168,C1022,26
2023-08-21,C1030,Camp_15,Twitter,AG_12,10260,1280,712.77,782.38,US,Mobile,0.1248,0.5569,1.0977,C1030,5
2023-06-17,C1016,Camp_1,Instagram,AG_4,14224,2360,1883.74,2369.61,IN,Mobile,0.1659,0.7982,1.2579,C1016,21
2023-06-22,C1003,Camp_3,LinkedIn,AG_30,16382,575,1338.8,3581.99,FR,Desktop,0.0351,2.3283,2.6755,C1003,8
2023-07-14,C1003,Camp_3,Facebook,AG_19,10588,1307,1358.95,1354.71,DE,Tablet,0.1234,1.0397,0.9969,C1003,8
2023-05-23,C1027,Camp_12,Instagram,AG_7,5340,3192,727.03,1011.27,IN,Tablet,0.5978,0.2278,1.391,C1027,7
2023-08-04,C1003,Camp_3,Instagram,AG_19,10553,3178,1189.35,1569.13,GB,Tablet,0.3011,0.3742,1.3193,C1003,8
2023-05-10,C1003,Camp_3,Email,AG_18,10578,2734,25.21,1207.5,FR,Tablet,0.2585,0.0092,47.8977,C1003,8
2023-02-11,C1014,Camp_14,Facebook,AG_6,12494,2212,1274.01,1074.56,US,Desktop,0.177,0.576,0.8434,C1014,23
2023-08-29,C1004,Camp_4,LinkedIn,AG_22,19362,2352,1827.01,2124.25,US,Tablet,0.1215,0.7768,1.1627,C1004,17
2023-01-10,C1024,Camp_9,Twitter,AG_25,4532,3568,1227.08,4539.19,GB,Tablet,0.7873,0.3439,3.6992,C1024,14
2023-10-04,C1024,Camp_9,Instagram,AG_18,13668,1655,1748.03,2535.3,BR,Desktop,0.1211,1.0562,1.4504,C1024,14
2023-01-27,C1012,Camp_12,Email,AG_1,14278,1579,1449.33,939.6,US,Tablet,0.1106,0.9179,0.6483,C1012,29
2023-06-29,C1026,Camp_11,Email,AG_24,17760,2203,245.51,384.86,GB,Tablet,0.124,0.1114,1.5676,C1026,11
2023-04-25,C1005,Camp_5,Email,AG_15,402,366,1805.39,3480.78,IN,Tablet,0.9104,4.9328,1.928,C1005,4
2023-11-29,C1018,Camp_3,Facebook,AG_23,17122,1742,137.56,1913.99,IN,Tablet,0.1017,0.079,13.9139,C1018,1
2023-02-05,C1002,Camp_2,Twitter,AG_7,155,133,1070.27,4109.15,US,Mobile,0.8581,8.0471,3.8394,C1002,9
2023-11-30,C1019,Camp_4,LinkedIn,AG_15,13113,619,288.56,3297.55,FR,Mobile,0.0472,0.4662,11.4276,C1019,15
2023-01-21,C1018,Camp_3,Instagram,AG_26,8817,1274,28.35,3981.21,BR,Mobile,0.1445,0.0223,140.4307,C1018,1
2023-01-16,C1018,Camp_3,Email,AG_10,8250,956,846.96,1359.73,US,Tablet,0.1159,0.8859,1.6054,C1018,1
2023-05-07,C1011,Camp_11,Twitter,AG_27,2225,1939,593.61,3461.79,IN,Tablet,0.8715,0.3061,5.8318,C1011,24
2023-04-13,C1022,Camp_7,Twitter,AG_23,11579,3953,974.57,1320.31,FR,Desktop,0.3414,0.2465,1.3548,C1022,26
2023-01-11,C1004,Camp_4,Google,AG_3,15845,2381,1156.51,4695.34,GB,Tablet,0.1503,0.4857,4.0599,C1004,17
2023-11-15,C1014,Camp_14,Email,AG_27,16848,968,92.26,3181.87,IN,Desktop,0.0575,0.0953,34.4881,C1014,23
2023-03-20,C1012,Camp_12,Facebook,AG_28,6909,1316,250.39,1622.56,GB,Tablet,0.1905,0.1903,6.4801,C1012,29
2023-05-03,C1028,Camp_13,Twitter,AG_26,4721,1043,1119.49,1347.56,BR,Mobile,0.2209,1.0733,1.2037,C1028,27
2023-03-06,C1022,Camp_7,LinkedIn,AG_26,15134,281,689.62,954.63,BR,Tablet,0.0186,2.4542,1.3843,C1022,26
2023-08-31,C1025,Camp_10,Google,AG_14,13723,2844,1459.7,3473.2,DE,Tablet,0.2072,0.5133,2.3794,C1025,28
2023-12-09,C1014,Camp_14,Twitter,AG_22,5226,1058,1306.32,1093.58,FR,Mobile,0.2024,1.2347,0.8371,C1014,23
2023-02-28,C1028,Camp_13,Email,AG_16,5222,4293,1691.98,2976.52,IN,Tablet,0.8221,0.3941,1.7592,C1028,27
2023-10-16,C1030,Camp_15,Email,AG_5,18130,2532,1386.52,1323.18,GB,Tablet,0.1397,0.5476,0.9543,C1030,5
2023-04-22,C1024,Camp_9,Twitter,AG_21,17402,3828,862.71,3309.84,GB,Tablet,0.22,0.2254,3.8366,C1024,14
2023-08-27,C1002,Camp_2,LinkedIn,AG_10,19281,1008,1347.57,4074.7,GB,Tablet,0.0523,1.3369,3.0237,C1002,9
2023-12-25,C1010,Camp_10,Google,AG_8,5970,1229,554.39,3890.13,US,Desktop,0.2059,0.4511,7.017,C1010,12
2023-05-12,C1020,Camp_5,Email,AG_9,1631,1035,616.1,3804.26,US,Tablet,0.6346,0.5953,6.1747,C1020,13
2023-07-08,C1010,Camp_10,Google,AG_22,8272,4585,1579.03,938.61,BR,Mobile,0.5543,0.3444,0.5944,C1010,12
2023-03-27,C1012,Camp_12,Facebook,AG_5,19829,275,895.61,441.92,DE,Desktop,0.0139,3.2568,0.4934,C1012,29
2023-11-07,C1004,Camp_4,Twitter,AG_23,7773,2740,1597.77,3494.74,BR,Tablet,0.3525,0.5831,2.1873,C1004,17
2023-11-07,C1019,Camp_4,Email,AG_14,6982,2289,1645.73,1841.74,DE,Desktop,0.3278,0.719,1.1191,C1019,15
2023-02-28,C1017,Camp_2,Facebook,AG_26,2006,1239,1715.84,2161.73,BR,Tablet,0.6176,1.3849,1.2599,C1017,20
2023-03-25,C1007,Camp_7,Google,AG_13,3186,1274,1833.69,155.75,GB,Tablet,0.3999,1.4393,0.0849,C1007,30
2023-06-09,C1005,Camp_5,Facebook,AG_3,13603,125,864.82,1297.88,US,Tablet,0.0092,6.9186,1.5008,C1005,4
2023-02-25,C1022,Camp_7,LinkedIn,AG_15,8252,4065,641.14,168.38,BR,Tablet,0.4926,0.1577,0.2626,C1022,26
2023-10-24,C1016,Camp_1,Instagram,AG_20,5850,4312,1166.49,4395.93,FR,Desktop,0.7371,0.2705,3.7685,C1016,21
2023-01-14,C1008,Camp_8,LinkedIn,AG_16,12872,3868,745.49,1216.98,BR,Tablet,0.3005,0.1927,1.6325,C1008,2
2023-06-09,C1028,Camp_13,Google,AG_19,10367,1208,1204.14,2786.69,FR,Tablet,0.1165,0.9968,2.3143,C1028,27
2023-10-22,C1004,Camp_4,LinkedIn,AG_13,1162,1062,1412.64,194.9,GB,Tablet,0.9139,1.3302,0.138,C1004,17
2023-12-13,C1012,Camp_12,Email,AG_18,18460,3249,1378.37,3334.24,US,Desktop,0.176,0.4242,2.419,C1012,29
2023-07-12,C1028,Camp_13,Google,AG_17,17780,918,752.23,1615.14,BR,Desktop,0.0516,0.8194,2.1471,C1028,27
2023-07-23,C1018,Camp_3,LinkedIn,AG_30,6329,3923,337.89,4489.6,FR,Mobile,0.6198,0.0861,13.2872,C1018,1
2023-04-12,C1012,Camp_12,Twitter,AG_30,16609,4403,863.91,4440.59,US,Tablet,0.2651,0.1962,5.1401,C1012,29
2023-02-08,C1004,Camp_4,Twitter,AG_28,15247,1969,289.48,1626.45,DE,Mobile,0.1291,0.147,5.6185,C1004,17
2023-10-31,C1025,Camp_10,LinkedIn,AG_23,4732,2793,1780.74,4504.8,GB,Mobile,0.5902,0.6376,2.5297,C1025,28
2023-12-20,C1009,Camp_9,Email,AG_14,6388,891,695.03,4980.79,BR,Desktop,0.1395,0.7801,7.1663,C1009,6
2023-11-18,C1019,Camp_4,Email,AG_18,3696,374,313.15,4127.08,BR,Mobile,0.1012,0.8373,13.1792,C1019,15
2023-05-05,C1008,Camp_8,Facebook,AG_2,11575,2033,55.77,4224.36,GB,Mobile,0.1756,0.0274,75.7461,C1008,2
2023-02-22,C1026,Camp_11,Email,AG_26,6268,1364,1293.42,1245.04,US,Tablet,0.2176,0.9483,0.9626,C1026,11
2023-12-23,C1014,Camp_14,Google,AG_12,9895,128,1275.62,2883.51,US,Mobile,0.0129,9.9658,2.2605,C1014,23
2023-06-04,C1028,Camp_13,Twitter,AG_23,7661,1014,684.51,336.28,BR,Mobile,0.1324,0.6751,0.4913,C1028,27
2023-12-17,C1018,Camp_3,Google,AG_29,8358,1799,148.07,474.59,IN,Desktop,0.2152,0.0823,3.2052,C1018,1
2023-11-04,C1025,Camp_10,Twitter,AG_26,16716,4612,822.21,4994.46,BR,Mobile,0.2759,0.1783,6.0744,C1025,28
2023-03-03,C1027,Camp_12,Instagram,AG_18,6471,1518,625.88,1633.2,FR,Desktop,0.2346,0.4123,2.6094,C1027,7
2023-10-17,C1020,Camp_5,Email,AG_20,14469,4181,1355.86,3740.92,DE,Tablet,0.289,0.3243,2.7591,C1020,13
2023-01-22,C1020,Camp_5,LinkedIn,AG_21,13010,1198,1213.53,4033.33,FR,Desktop,0.0921,1.013,3.3236,C1020,13
2023-06-27,C1022,Camp_7,Twitter,AG_30,8043,3873,732.36,4290.12,IN,Mobile,0.4815,0.1891,5.8579,C1022,26
2023-09-30,C1021,Camp_6,LinkedIn,AG_3,12299,2474,439.7,4988.14,US,Mobile,0.2012,0.1777,11.3444,C1021,3
2023-08-08,C1018,Camp_3,Instagram,AG_4,15828,3485,1976.13,1207.48,FR,Tablet,0.2202,0.567,0.611,C1018,1
2023-12-05,C1001,Camp_1,Google,AG_25,6838,4049,910.73,201.75,GB,Desktop,0.5921,0.2249,0.2215,C1001,25
2023-07-09,C1020,Camp_5,LinkedIn,AG_8,16013,3719,1378.11,2055.96,FR,Mobile,0.2322,0.3706,1.4919,C1020,13
2023-02-05,C1030,Camp_15,Twitter,AG_22,2572,302,285.4,650.4,US,Tablet,0.1174,0.945,2.2789,C1030,5
